Datetime,Open,High,Low,Close,Adj_Close,Volume
2025-01-06 09:15:00+05:30,1253.0,1253.699951171875,1249.0999755859375,1249.5999755859375,1249.5999755859375,160809
2025-01-06 09:20:00+05:30,1249.25,1256.75,1248.1500244140625,1256.300048828125,1256.300048828125,193899
2025-01-06 09:25:00+05:30,1256.1500244140625,1260.800048828125,1256.1500244140625,1260.0999755859375,1260.0999755859375,324200
2025-01-06 09:30:00+05:30,1260.0,1261.8499755859375,1258.0,1259.75,1259.75,236487
2025-01-06 09:35:00+05:30,1259.0999755859375,1259.300048828125,1253.1500244140625,1254.699951171875,1254.699951171875,161042
2025-01-06 09:40:00+05:30,1254.0,1254.5,1249.3499755859375,1249.5,1249.5,172285
2025-01-06 09:45:00+05:30,1249.75,1249.75,1245.0,1248.199951171875,1248.199951171875,272678
2025-01-06 09:50:00+05:30,1247.800048828125,1248.9000244140625,1245.800048828125,1247.1500244140625,1247.1500244140625,104105
2025-01-06 09:55:00+05:30,1247.449951171875,1251.949951171875,1246.4000244140625,1249.5999755859375,1249.5999755859375,928182
2025-01-06 10:00:00+05:30,1249.300048828125,1253.6500244140625,1249.300048828125,1251.9000244140625,1251.9000244140625,43120
